"";"is_paid";"num_subscribers";"rating";"num_published_lectures";"discount_price__amount";"price_detail__amount"
"10620";TRUE;14;4,03329;15;455;1280
"10621";TRUE;12;4,06818;17;455;1280
"10622";TRUE;1469;4,3106;8;455;2240
"10623";TRUE;32;4,88246;5;455;8640
"10624";TRUE;6;4,86226;22;455;1920
"10625";TRUE;29;4,41097;13;455;3520
"10626";TRUE;1511;4,35145;26;455;2240
"10630";TRUE;44;4,28672;140;0;3200
"10631";TRUE;2001;2,57497;17;455;8640
"10632";TRUE;291;3,81964;25;455;1280
"10633";TRUE;9;5;13;0;1280
"10634";TRUE;84;3,86864;21;455;2560
"10635";TRUE;963;2,78019;27;455;1600
"10636";TRUE;69;5;13;0;6400
"10637";TRUE;14;3,9636;14;455;1600
"10638";TRUE;4;3,31256;5;455;6080
"10639";TRUE;209;3,64305;15;455;1280
"10640";TRUE;4;5;38;455;1920
"10641";TRUE;9;3,45673;34;0;5120
"10642";TRUE;1999;3,88288;40;455;8640
"10643";TRUE;9;4,24564;12;455;6400
"10644";TRUE;28;5;25;455;8640
"10645";TRUE;1034;4,28588;15;455;1280
"10646";TRUE;20;4,89381;0;455;1280
"10647";TRUE;25;4,77821;14;455;8640
"10648";TRUE;47;4,12826;0;0;6400
"10649";TRUE;181;4,47193;30;455;6400
"10653";TRUE;1933;4,9;11;455;1280
"10654";TRUE;1075;4,01932;5;455;1280
"10656";TRUE;11;4,8239;6;455;8640
"10659";TRUE;13;3,85393;14;455;1280
"10660";TRUE;123;5;13;455;1280
"10662";TRUE;3564;3,85569;36;455;6400
"10663";TRUE;11;4,37842;9;455;6400
"10664";TRUE;665;3,75496;9;455;5120
"10665";TRUE;87;3,93812;0;455;6400
"10666";TRUE;780;3,93226;16;455;8640
"10667";TRUE;15;3,64417;16;455;1280
"10668";TRUE;43;4,1821;5;455;1280
"10669";TRUE;8;4,15028;52;0;6400
"10670";TRUE;10;3,79547;9;455;1600
"10671";TRUE;12;3,47227;38;455;6400
"10672";TRUE;141;4,06494;10;455;1280
"10673";TRUE;29;3,31255;0;455;1280
"10676";TRUE;27;2,72043;0;455;1920
"10677";TRUE;5;5;9;700;1600
"10678";TRUE;9;3,03658;53;455;1920
"10680";TRUE;9;5;14;0;9600
"10681";TRUE;57;3,93916;18;455;3200
"10682";TRUE;9;3,08088;11;455;8640
"10683";TRUE;26;4,26137;45;455;6400
"10684";TRUE;8;4,50597;7;0;1280
"10688";TRUE;15;4,82916;10;455;1280
"10689";TRUE;753;3,93208;20;455;1280
"10691";TRUE;32;5;14;455;2560
"10692";TRUE;34;4,342;23;455;1920
"10693";TRUE;31;4,36689;13;800;3200
"10694";TRUE;11;3,98302;10;455;1920
"10695";TRUE;7;4,11357;8;455;3200
"10696";TRUE;6;4,63498;8;455;6400
"10697";TRUE;7;3,33879;13;455;3200
"10699";TRUE;42;3,88639;0;0;6400
"10700";TRUE;14;4,01879;83;455;5440
"10701";TRUE;9;4,15187;17;455;8640
"10702";TRUE;76;3,9127;0;455;6400
"10703";TRUE;12;4,18527;76;455;1280
"10705";TRUE;18;4,60203;15;455;8640
"10706";TRUE;164;3,64525;9;0;1280
"10707";TRUE;26;2,64398;6;455;3200
"10708";TRUE;76;4;21;455;1280
"10709";TRUE;131;4,3682;14;455;1280
"10711";TRUE;23;1,85714;0;455;2240
"10712";TRUE;2;3,5;10;455;1280
"10713";TRUE;159;3,8022;63;0;2560
"10714";TRUE;9;4,375;17;455;8640
"10715";TRUE;12;2,51943;7;455;3200
"10716";TRUE;11;4,20588;25;455;1280
"10717";TRUE;3;4,38117;11;455;1280
"10718";TRUE;8;1,47059;37;700;8640
"10719";TRUE;9;5;5;455;6400
"10721";TRUE;57;4,05645;0;455;6400
"10722";TRUE;17;3,5;10;455;2240
"10724";TRUE;5;4,42553;8;455;3520
"10726";TRUE;10;4,2649;41;455;8640
"10727";TRUE;7;2,88235;0;455;8640
"10729";TRUE;6;4,73034;57;455;1920
"10730";TRUE;5;5;17;455;8640
"10732";TRUE;13;3,52028;49;455;8640
"10733";TRUE;9;4;10;455;6400
"10734";TRUE;18;2,39465;13;0;1920
"10736";TRUE;3;3;44;455;1280
"10738";TRUE;381;4,65625;23;455;1280
"10740";TRUE;2056;4;31;455;8640
"10742";TRUE;15;3,56637;0;455;1280
"10743";TRUE;2;4,73566;31;455;1600
"10745";TRUE;855;3,09295;23;455;2240
"10746";TRUE;271;4,275;14;455;1280
"10747";TRUE;266;5;22;455;6400
"10749";TRUE;7;5;8;455;6400
"10750";TRUE;10;3,9813;8;455;2240
"10751";TRUE;8;3,12121;32;455;1280
"10753";TRUE;8;4,19915;18;455;2560
"10754";TRUE;111;3,96067;10;455;2880
"10756";TRUE;38;5;0;455;6400
"10757";TRUE;12;5;52;0;1280
"10758";TRUE;17;4,5;8;455;1280
"10761";TRUE;23;4,48908;13;455;2560
"10762";TRUE;6;4,26677;9;455;4800
"10763";TRUE;28;5;36;455;8640
"10764";TRUE;17;5;20;455;6400
"10765";TRUE;3;2,82332;16;455;8640
"10766";TRUE;18;5;6;0;3200
"10767";TRUE;11;3,75564;8;455;6400
"10768";TRUE;778;4,79121;41;455;1280
"10769";TRUE;1912;1,76471;0;455;1280
"10770";TRUE;18;4,7931;0;455;6400
"10771";TRUE;7;5;12;480;1920
"10773";TRUE;14;4,80664;10;455;1280
"10774";TRUE;7;5;11;720;2880
"10775";TRUE;505;2,01942;0;0;2240
"10776";TRUE;17;4,51724;17;455;1280
"10777";TRUE;3378;4,45098;39;455;6400
"10778";TRUE;5;3,05882;11;455;1600
"10780";TRUE;26;4,50617;102;0;3840
"10781";TRUE;6;5;45;455;1280
"10782";TRUE;17;3,94333;25;455;8640
"10783";TRUE;7;3,06867;29;455;8640
"10784";TRUE;10;4,24749;9;455;1280
"10785";TRUE;2700;4,19565;148;455;8640
"10786";TRUE;9;2,5;24;455;3840
"10787";TRUE;5;5;31;0;10240
"10788";TRUE;14;3,9375;132;455;8640
"10789";TRUE;11;2,49451;12;455;1280
"10792";TRUE;3;2,78229;10;455;1280
"10793";TRUE;11;4,03008;24;0;1600
"10795";TRUE;22;3,75829;130;560;2240
"10796";TRUE;61;4,36538;11;0;9600
"10799";TRUE;11;3,5;0;455;1280
"10801";TRUE;7;3,46457;7;455;2560
"10802";TRUE;1005;4,24849;6;455;1280
"10803";TRUE;8;5;36;0;3200
"10804";TRUE;12;4,5;10;455;2880
"10805";TRUE;2;5;18;455;6400
"10806";TRUE;313;4,4898;5;455;1920
"10808";TRUE;7;3,26103;11;455;1280
"10809";TRUE;22;3,98611;36;455;8640
"10810";TRUE;14;3,56544;30;455;1280
"10811";TRUE;14;3,66321;18;455;7360
"10812";TRUE;19;4,5;41;455;3520
"10813";TRUE;17;3,11765;0;455;6400
"10814";TRUE;22;3,14103;18;455;8640
"10815";TRUE;11;2,69558;9;455;1280
"10816";TRUE;59;5;27;455;1280
"10817";TRUE;6;5;34;0;2240
"10818";TRUE;24;3,00314;13;455;4800
"10819";TRUE;34;4,80029;27;455;1280
"10820";TRUE;10;3,48432;37;455;2560
"10821";TRUE;920;5;50;455;1280
"10822";TRUE;23;5;11;455;1280
"10823";TRUE;12;3,94335;33;455;6400
"10824";TRUE;9;5;8;455;1920
"10825";TRUE;11;4;82;455;1280
"10827";TRUE;650;5;25;0;1600
"10829";TRUE;29;4,65075;7;455;1280
"10830";TRUE;15;4,0036;11;455;8640
"10832";TRUE;5;4,4306;7;455;1280
"10833";TRUE;15;4,43561;48;455;1600
"10834";TRUE;7;3,23054;7;455;1280
"10835";TRUE;1432;4;24;455;3840
"10836";TRUE;17;3,28846;18;455;4480
"10837";TRUE;22;5;14;455;6400
"10838";TRUE;4;3,725;0;455;1280
"10839";TRUE;11;4,57143;9;455;1280
"10840";TRUE;19;4,85366;0;455;1920
"10841";TRUE;60;4,85043;17;0;6400
"10842";TRUE;344;4,73684;7;455;1280
"10844";TRUE;3262;4,7033;42;455;8640
"10845";TRUE;8;3,57391;6;455;1280
"10846";TRUE;10;4,7352;16;455;6400
"10847";TRUE;10;5;16;455;1280
"10848";TRUE;7;4,46667;0;0;2240
"10849";TRUE;9;3,25832;8;455;8640
"10850";TRUE;1291;4;13;455;8640
"10851";TRUE;7;5;34;455;8640
"10852";TRUE;8;5;41;455;1280
"10853";TRUE;32;5;5;455;6400
"10855";TRUE;8;3,4878;7;455;1280
"10856";TRUE;13;3,16256;8;455;3200
"10857";TRUE;4;5;21;0;2560
"10858";TRUE;765;2,54472;19;455;1280
"10860";TRUE;9;4,625;0;455;1280
"10863";TRUE;1376;4,07372;13;455;3200
"10864";TRUE;21;2,7636;10;455;8640
"10865";TRUE;13;4,5;18;455;8640
"10866";TRUE;36;3;0;455;1280
"10867";TRUE;1462;2;21;455;1920
"10868";TRUE;1084;3;17;455;2240
"10869";TRUE;8;4,5;19;455;3520
"10870";TRUE;19;5;8;455;8640
"10871";TRUE;24;4;37;455;1280
"10872";TRUE;4;5;17;455;1920
"10873";TRUE;6;5;22;455;1280
"10875";TRUE;7;5;214;455;1280
"10876";TRUE;7;3,5;67;455;6400
"10877";TRUE;5;5;16;455;8640
"10878";TRUE;765;4;18;455;1280
"10879";TRUE;5;1;6;455;1280
"10881";TRUE;18;4,5;0;455;1280
"10883";TRUE;3;5;5;0;1280
"10884";TRUE;2031;2,5;151;455;8640
"10886";TRUE;2;3,5;12;455;1920
"10890";TRUE;2;5;6;455;1280
"10891";TRUE;580;4;6;455;1280
"10893";TRUE;12;2,5;40;455;2880
"10894";TRUE;62;2;27;455;1280
"10896";TRUE;12;4;66;455;1280
"10897";TRUE;161;4,5;11;455;1280
"10898";TRUE;1130;4,5;8;455;5760
"10899";TRUE;0;3;12;455;1280
"10900";TRUE;7;5;13;455;8640
"10901";TRUE;3;2,5;38;0;5120
"10902";TRUE;89;4;6;455;3520
"10903";TRUE;1;5;18;455;3840
"10904";TRUE;135;1;11;455;1280
"10905";TRUE;3;4,5;8;455;2560
"10906";TRUE;4;4;6;455;1280
"10907";TRUE;3;4;7;455;6400
"10908";TRUE;5173;5;34;455;8640
"10909";TRUE;8;5;7;455;1280
"10910";TRUE;7;5;23;455;5120
"10911";TRUE;27;4,5;65;455;8640
"10912";TRUE;9;0,5;15;455;2560
"10913";TRUE;8;4;6;455;3200
"10914";TRUE;7;4;34;455;1280
"10915";TRUE;1409;4,5;30;455;3200
"10916";TRUE;11;5;5;455;1280
"10917";TRUE;15;4,5;60;455;3520
"10918";TRUE;39;3,5;5;455;6400
"10919";TRUE;22;4,5;0;455;1920
"10920";TRUE;54;5;0;455;6400
"10921";TRUE;9;5;9;0;1280
"10924";TRUE;1;3;24;455;1280
"10927";TRUE;6;5;58;0;12800
"10928";TRUE;22;4;23;455;1280
"10929";TRUE;834;3,5;10;455;6400
"10930";TRUE;709;4;8;455;1920
"10931";TRUE;4809;1,5;31;455;6400
"10932";TRUE;113;5;5;455;1600
"10934";TRUE;6;5;20;455;1280
"10935";TRUE;5;5;44;455;1280
"10936";TRUE;13;5;26;0;1280
"10937";TRUE;31;5;29;455;1280
"10939";TRUE;13;4;15;455;8640
"10943";TRUE;366;3;69;455;1280
"10944";TRUE;21;5;90;455;8320
"10945";TRUE;1;5;11;455;1600
"10946";TRUE;8;4;9;455;2240
"10947";TRUE;5;4,5;13;455;6400
"10948";TRUE;6;5;15;455;1600
"10949";TRUE;5;4;14;455;1280
"10951";TRUE;0;5;0;0;2240
"10952";TRUE;3;5;28;0;12800
"10953";TRUE;4;1,5;6;455;4160
"10955";TRUE;6;4;6;480;1920
"10956";TRUE;5198;5;54;455;8640
"10957";TRUE;2;1;5;455;2560
"10959";TRUE;2;3;5;455;1600
"10961";TRUE;73;5;66;455;6400
"10962";TRUE;7;3,5;11;455;1280
"10963";TRUE;20;0,5;26;455;1600
"10964";TRUE;10;4;9;455;1280
"10965";TRUE;9;4;15;455;3200
"10966";TRUE;10;4;13;455;8640
"10967";TRUE;14;4;29;0;1280
"10969";TRUE;25;5;28;455;8640
"10970";TRUE;5;5;69;0;4800
"10971";TRUE;15;3;22;455;1280
"10972";TRUE;377;2;27;455;1920
"10973";TRUE;12;3,5;17;455;6400
"10974";TRUE;17;5;34;455;8640
"10975";TRUE;3;1;9;0;1280
"10976";TRUE;13;3;16;455;1280
"10978";TRUE;1862;3,5;47;455;8640
"10980";TRUE;10;3;295;455;8640
"10981";TRUE;5;3,5;7;455;1280
"10982";TRUE;26;5;0;455;6400
"10983";TRUE;6;4,5;10;0;1280
"10984";TRUE;6;5;29;455;8640
"10985";TRUE;2;1;15;700;1280
"10986";TRUE;4;1;18;455;1600
"10987";TRUE;14;5;55;455;6080
"10988";TRUE;36;1;62;455;8640
"10989";TRUE;19;1,5;197;455;8640
"10990";TRUE;11;5;11;455;1600
"10991";TRUE;4;4,5;12;455;5440
"10992";TRUE;2;5;12;0;1280
"10993";TRUE;1;4;19;455;1280
"10996";TRUE;2;4;20;700;1280
"10997";TRUE;181;5;16;455;1280
"10998";TRUE;182;1;56;455;1280
"10999";TRUE;8;3;16;455;8640
"11000";TRUE;30;4;0;480;1920
"11001";TRUE;15;5;16;455;8640
"11002";TRUE;9;3,5;0;455;1280
"11003";TRUE;8;4,5;10;455;3200
"11004";TRUE;2;5;12;455;1920
"11005";TRUE;6;2;6;455;6400
"11006";TRUE;5;4,5;51;455;8640
"11007";TRUE;11;3;13;455;1280
"11008";TRUE;29;1;11;455;1280
"11009";TRUE;2;5;11;455;6400
"11011";TRUE;9;4;28;455;6400
"11012";TRUE;249;4,5;27;455;8640
"11013";TRUE;11;5;11;0;3200
"11015";TRUE;525;3;54;455;3200
"11016";TRUE;660;4;10;455;1280
"11017";TRUE;535;1;0;455;7360
"11018";TRUE;14;5;19;455;1280
"11019";TRUE;43;3;28;455;1280
"11020";TRUE;19;5;21;455;1920
"11022";TRUE;1;5;42;455;1920
"11023";TRUE;5;4;5;455;1600
"11024";TRUE;26;1;62;455;6400
"11025";TRUE;835;4;13;0;1920
"11026";TRUE;2;1;7;455;1280
"11027";TRUE;139;3;6;455;1280
"11028";TRUE;5;2,5;12;455;3200
"11030";TRUE;5;5;5;455;7040
"11031";TRUE;36;1;8;455;1600
"11033";TRUE;25;4,5;40;455;8640
"11034";TRUE;13;5;19;455;8640
"11035";TRUE;489;3,5;11;455;1920
"11036";TRUE;23;4,5;17;455;8640
"11037";TRUE;5;5;0;455;1280
"11038";TRUE;12;2,5;7;455;3200
"11039";TRUE;4;4,5;18;0;6400
"11040";TRUE;13;5;22;0;3200
"11042";TRUE;3;4;20;455;8640
"11045";TRUE;3;5;23;800;3200
"11046";TRUE;14;5;28;455;3520
"11048";TRUE;5;3,5;9;455;3200
"11049";TRUE;1;5;11;455;1920
"11050";TRUE;5;1;7;455;2240
"11051";TRUE;2;3;5;455;1280
"11052";TRUE;1;5;60;455;1280
"11053";TRUE;3;5;13;455;1280
"11054";TRUE;5;5;44;455;2240
"11055";TRUE;3;5;6;0;1920
"11056";TRUE;6;1;0;455;1280
"11057";TRUE;4;3;8;455;2240
"11058";TRUE;3;4;33;455;1280
"11059";TRUE;5;5;63;0;3200
"11060";TRUE;26;3,5;23;455;3200
"11061";TRUE;26;4;18;455;3200
"11062";TRUE;7;3;28;0;5760
"11063";TRUE;4;5;17;455;3200
"11064";TRUE;177;4;6;455;1280
"11065";TRUE;8;1;8;455;8640
"11066";TRUE;15;4,5;0;455;1280
"11067";TRUE;7;5;9;455;1280
"11068";TRUE;18;2,5;21;455;8640
"11069";TRUE;14;5;67;455;8000
"11071";TRUE;13;5;8;455;8640
"11072";TRUE;6;3,5;8;455;3200
"11073";TRUE;7;3;12;455;1280
"11074";TRUE;13;5;12;455;1600
"11076";TRUE;3;0;39;455;8640
"11077";TRUE;11;0;0;455;1280
"11078";TRUE;17;0;0;455;1280
"11079";TRUE;1;0;12;455;1280
"11081";TRUE;0;0;19;455;8640
"11082";TRUE;5;0;33;455;6400
"11083";TRUE;1;0;6;455;3200
"11085";TRUE;757;0;19;455;1600
"11086";TRUE;0;0;19;455;1280
"11088";TRUE;0;0;7;455;4800
"11090";TRUE;44;0;7;455;8640
"11091";TRUE;293;0;5;455;3520
"11092";TRUE;0;0;15;0;1600
"11093";TRUE;0;0;5;2000;8000
"11094";TRUE;1;0;15;0;1280
"11097";TRUE;3;0;12;455;1920
"11099";TRUE;1;0;5;455;1280
"11100";TRUE;3;0;30;455;1280
"11101";TRUE;0;0;12;0;8320
"11102";TRUE;2;0;73;455;8640
"11103";TRUE;9;0;102;455;8640
"11105";TRUE;9;0;12;455;2240
"11106";TRUE;4;0;51;0;1280
"11108";TRUE;2;0;14;455;8000
"11109";TRUE;1;0;39;455;8640
"11110";TRUE;2;0;8;455;1280
"11111";TRUE;1;0;10;455;4480
"11112";TRUE;0;0;7;0;1280
"11113";TRUE;1;0;0;455;1280
"11117";TRUE;0;0;8;455;8640
"11118";TRUE;2;0;0;480;1920
"11119";TRUE;26;0;197;455;8640
"11120";TRUE;365;0;26;455;1280
"11122";TRUE;0;0;10;455;1920
"11123";TRUE;1;0;12;455;3200
"11124";TRUE;1;0;8;455;1600
"11125";TRUE;0;0;34;0;5120
"11126";TRUE;4;0;12;455;1280
"11129";TRUE;3;0;5;0;1280
"11130";TRUE;3;0;21;455;1280
"11131";TRUE;1;0;16;455;1280
"11132";TRUE;0;0;8;455;1920
"11133";TRUE;1;0;29;455;1280
"11134";TRUE;1;0;8;455;1280
"11135";TRUE;8;0;9;455;3200
"11136";TRUE;1;0;5;455;6720
"11137";TRUE;2;0;0;455;1280
"11138";TRUE;0;0;7;0;2240
"11139";TRUE;1;0;5;0;1280
"11140";TRUE;2;0;16;455;6400
"11141";TRUE;17;0;7;455;1600
"11143";TRUE;0;0;19;455;1280
"11144";TRUE;0;0;8;455;3840
"11145";TRUE;1;0;5;455;1280
"11146";TRUE;0;0;0;455;1280
"11147";TRUE;10;0;0;455;5120
"11148";TRUE;1;0;107;0;8640
"11149";TRUE;618;0;31;455;1280
"11150";TRUE;0;0;44;455;1280
"11151";TRUE;0;0;10;455;1600
"11152";TRUE;10;0;0;455;6400
"11153";TRUE;4;0;0;455;1920
"11154";TRUE;15;0;144;455;8640
"11155";TRUE;4;0;16;455;3200
"11156";TRUE;2;0;6;455;1280
"11157";TRUE;0;0;5;455;3520
"11158";TRUE;0;0;10;0;6400
"11160";TRUE;26;0;38;455;8640
"11161";TRUE;4;0;5;455;2240
"11162";TRUE;512;0;15;455;1280
"11163";TRUE;3;0;10;455;1280
"11164";TRUE;0;0;11;455;1280
"11165";TRUE;2;0;18;0;3200
"11166";TRUE;1;0;6;0;12800
"11168";TRUE;1;0;15;455;1920
"11169";TRUE;9;0;12;455;1280
"11171";TRUE;2;0;15;455;1280
"11172";TRUE;545;0;10;455;2240
"11173";TRUE;0;0;5;455;1280
"11174";TRUE;5;0;9;455;1280
"11178";TRUE;25;0;14;455;1280
"11179";TRUE;8;0;43;455;1280
"11180";TRUE;12;0;9;455;3200
"11181";TRUE;1;0;42;455;1280
"11182";TRUE;1;0;40;455;1280
"11183";TRUE;1;0;0;455;1280
"11184";TRUE;0;0;25;455;2240
"11185";TRUE;6;0;34;455;6720
"11187";TRUE;0;0;0;455;1920
"11188";TRUE;0;0;0;455;1280
"11189";TRUE;45;0;11;455;6400
"11191";TRUE;2;0;20;455;1280
"11192";TRUE;1;0;14;455;1280
"11194";TRUE;26;0;61;455;8640
"11197";TRUE;0;0;8;455;1920
"11198";TRUE;0;0;6;455;1280
"11199";TRUE;356;0;24;0;2560
"11200";TRUE;4;0;28;455;6400
"11201";TRUE;6;5;11;455;2240
"11203";TRUE;2;0;9;455;1280
"11204";TRUE;2475;0;19;455;8640
"11205";TRUE;0;0;5;455;6400
"11206";TRUE;1;0;14;0;12800
"11207";TRUE;0;0;0;455;5120
"11209";TRUE;1;0;7;455;1280
"11211";TRUE;0;0;10;455;1920
"11212";TRUE;4;0;7;455;1280
"11213";TRUE;2;0;6;455;3840
"11214";TRUE;3;0;8;455;4480
"11215";TRUE;0;0;15;0;7680
"11216";TRUE;7;0;100;455;1280
"11217";TRUE;1;0;5;455;1280
"11218";TRUE;2;0;19;455;1280
"11219";TRUE;3;0;35;455;6400
"11220";TRUE;0;0;7;455;1280
"11223";TRUE;13;0;14;455;1920
"11224";TRUE;1;0;9;455;6400
"11225";TRUE;3;0;13;455;6400
"11226";TRUE;720;0;18;455;1280
"11227";TRUE;870;0;5;455;1280
"11228";TRUE;1;0;17;455;1280
"11230";TRUE;14;0;7;455;8640
"11231";TRUE;5;0;31;700;4800
"11234";TRUE;2;0;16;0;4480
"11235";TRUE;3;0;12;455;8640
"11236";TRUE;0;0;5;455;3200
"11237";TRUE;0;0;10;455;2240
"11239";TRUE;5;0;31;455;1280
"11241";TRUE;5;0;11;455;1280
"11242";TRUE;7;0;10;455;1280
"11243";TRUE;4;0;6;455;1600
"11246";TRUE;0;0;5;455;1280
"11247";TRUE;0;0;28;455;1920
"11248";TRUE;6;0;25;455;1280
"11249";TRUE;0;0;16;455;1280
"11250";TRUE;5;0;8;455;1280
"11251";TRUE;0;0;0;455;6400
"11252";TRUE;0;0;38;455;1600
"11254";TRUE;1;0;6;455;1280
"11255";TRUE;0;0;8;0;1280
"11256";TRUE;6;0;22;455;1280
"11257";TRUE;0;0;5;455;1280
"11258";TRUE;2;0;5;0;12800
"11259";TRUE;3;0;7;0;1600
"11260";TRUE;7;0;23;455;6400
"11261";TRUE;2;0;20;455;8640
"11262";TRUE;0;0;25;0;12800
"11264";TRUE;3;0;37;455;8640
"11265";TRUE;0;0;31;455;1280
"11266";TRUE;1;0;11;455;1280
"11267";TRUE;0;0;9;455;1280
"11268";TRUE;0;0;108;455;8640
"11270";TRUE;0;0;0;0;1280
"11275";TRUE;1;0;5;455;2240
"11276";TRUE;6;0;12;455;1600
"11279";TRUE;4;0;17;455;6400
"11280";TRUE;6;0;8;455;1600
"11282";TRUE;2;0;11;455;6400
"11284";TRUE;0;0;7;1600;6400
"11285";TRUE;0;0;10;455;2560
"11286";TRUE;2;0;10;455;1280
"11287";TRUE;1;0;9;700;1600
"11288";TRUE;0;0;10;455;1280
"11289";TRUE;3;0;10;0;1920
"11290";TRUE;3;0;8;455;8640
"11291";TRUE;1;0;0;0;1600
"11292";TRUE;5;0;7;455;1280
"11293";TRUE;0;0;0;455;1280
"11294";TRUE;22;0;181;455;8640
"11295";TRUE;3;0;5;455;8640
"11296";TRUE;0;0;17;0;1280
"11297";TRUE;724;0;17;455;1280
"11298";TRUE;3;0;16;455;1280
"11299";TRUE;2;0;61;455;1280
"11300";TRUE;2;0;50;455;1280
"11301";TRUE;2;0;38;455;1280
"11302";TRUE;3;0;5;455;1920
"11303";TRUE;0;0;0;455;1280
"11305";TRUE;1;0;6;455;4480
"11307";TRUE;5;0;9;455;1280
"11309";TRUE;4;0;76;455;8640
"11310";TRUE;23;0;15;455;2240
"11311";TRUE;2;0;7;455;2240
"11312";TRUE;229;0;16;455;6720
"11313";TRUE;5;0;5;455;1280
"11314";TRUE;1;0;5;455;2240
"11315";TRUE;1;0;7;455;1280
"11317";TRUE;1;0;11;455;8640
"11319";TRUE;4;0;16;455;8640
"11320";TRUE;0;0;11;455;3840
"11321";TRUE;1;0;10;1600;6400
"11322";TRUE;1;0;0;455;1920
"11324";TRUE;0;0;5;455;1280
"11325";TRUE;0;0;23;455;2880
"11326";TRUE;0;0;70;455;8000
"11327";TRUE;1;0;31;455;1920
"11328";TRUE;5;0;25;455;6400
"11330";TRUE;2;0;7;455;1280
"11331";TRUE;1;0;5;455;1280
"11332";TRUE;22;0;7;455;1280
"11334";TRUE;0;0;0;455;1280
"11335";TRUE;2;0;34;455;8640
"11336";TRUE;1;0;10;0;1280
"11338";TRUE;5;0;81;455;8640
"11339";TRUE;4;0;52;455;1920
"11340";TRUE;2;0;9;455;1280
"11341";TRUE;13;0;8;455;1920
"11343";TRUE;1;0;39;455;3200
"11344";TRUE;3;0;34;0;5120
"11345";TRUE;35;0;7;0;1280
"11346";TRUE;5;0;5;455;1280
"11347";TRUE;6;0;10;455;6400
"11348";TRUE;1;0;11;455;1280
"11349";TRUE;3;0;23;455;1600
"11350";TRUE;1;0;9;0;9600
"11351";TRUE;0;0;26;0;6400
"11352";TRUE;0;0;11;455;3520
"11354";TRUE;2;0;25;455;8640
"11355";TRUE;6;0;17;455;8640
"11356";TRUE;4910;0;144;455;8640
"11357";TRUE;1;0;6;1040;4160
"11358";TRUE;3;0;15;455;3200
"11359";TRUE;2;0;8;455;1920
"11361";TRUE;10;0;13;455;2240
"11362";TRUE;0;0;6;455;2560
"11364";TRUE;1;0;9;455;1920
"11367";TRUE;1;0;17;0;8320
"11370";TRUE;3;0;19;455;6400
"11372";TRUE;2;0;8;700;3840
"11373";TRUE;11;0;0;455;3200
"11374";TRUE;1;0;14;455;1600
"11376";TRUE;3;0;5;455;6400
"11377";TRUE;2;0;9;455;1280
"11378";TRUE;10;0;6;0;9600
"11379";TRUE;5;0;0;455;1280
"11381";TRUE;389;0;5;455;8640
"11384";TRUE;2;0;8;455;1280
"11386";TRUE;1;0;0;0;1600
"11387";TRUE;137;0;13;455;3200
"11388";TRUE;1;0;34;455;1600
"11389";TRUE;1;0;9;455;3840
"11391";TRUE;4;0;0;455;6400
"11392";TRUE;0;0;20;455;1280
"11393";TRUE;0;0;34;455;2560
"11395";TRUE;10;0;7;455;5120
"11396";TRUE;154;0;38;455;8640
"11397";TRUE;0;0;12;2880;8640
"11398";TRUE;8;0;102;455;8640
"11399";TRUE;0;0;7;455;1280
"11400";TRUE;0;0;11;0;1600
"11403";TRUE;2;0;11;455;1280
"11404";TRUE;0;0;47;455;1280
"11405";TRUE;0;0;40;455;2240
"11406";TRUE;0;0;18;455;8640
"11407";TRUE;0;0;28;1600;6400
"11408";TRUE;0;0;32;455;8320
"11409";TRUE;10;0;18;455;8640
"11410";TRUE;1;0;34;0;5120
"11411";TRUE;306;0;5;455;3200
"11413";TRUE;4;0;9;455;1280
"11414";TRUE;489;0;16;455;2240
"11415";TRUE;2;0;10;455;2560
"11416";TRUE;2;0;8;455;3200
"11417";TRUE;0;0;8;455;3200
"11418";TRUE;14;0;25;455;3200
"11419";TRUE;0;0;9;455;3200
"11420";TRUE;2;0;6;455;8640
"11422";TRUE;3;0;5;455;1280
"11423";TRUE;0;0;5;455;1280
"11424";TRUE;1;0;7;455;1280
"11425";TRUE;1;0;10;560;2240
"11426";TRUE;0;0;31;0;3840
"11431";TRUE;0;0;20;960;3840
"11433";TRUE;1;0;0;455;6400
"11434";TRUE;0;0;12;455;1280
"11435";TRUE;0;0;11;455;1920
"11437";TRUE;2;0;10;455;7040
"11438";TRUE;0;0;10;455;8640
"11439";TRUE;1;0;23;455;1280
"11440";TRUE;5;0;7;455;5120
"11441";TRUE;1;0;11;0;1280
"11442";TRUE;0;0;15;455;2560
"11443";TRUE;146;0;5;455;3520
"11444";TRUE;0;0;12;455;1280
"11445";TRUE;4;0;17;455;5440
"11446";TRUE;0;0;11;0;12800
"11449";TRUE;2;0;454;455;1600
"11450";TRUE;0;0;5;455;1280
"11451";TRUE;0;0;6;455;1280
"11452";TRUE;0;0;17;0;2240
"11453";TRUE;6;0;0;455;6400
"11454";TRUE;5;0;18;455;5440
"11457";TRUE;4;0;28;455;1280
"11458";TRUE;592;0;12;455;1280
"11459";TRUE;1;0;12;455;1280
"11460";TRUE;3;0;52;455;8640
"11461";TRUE;9;0;11;455;2240
"11462";TRUE;3521;0;24;455;8640
"11463";TRUE;1;0;11;455;8640
"11464";TRUE;1;0;21;455;1280
"11465";TRUE;11;0;23;455;6400
"11466";TRUE;1;0;12;455;4800
"11467";TRUE;3;0;45;455;1280
